track_name,track_id,track_popularity,playlist_id,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_artist,language,emotion
Open Wide,64j3Bd62HTe0pclk8Aq9BE,61,23swqzpOZwW1NhPiZ7iyFI,pop,0.76,0.943,1,-2.703,1,0.0363,0.0698,0,0.525,0.686,127.976,Calvin Harris,en,
Too Much,64J4hxVuHEpLrhzAuk5QMM,42,6OaTudLqBEuTyUMPxRNpZc,pop,0.728,0.48,8,-9.599,1,0.0349,0.589,0.49,0.102,0.0943,127.999,Tora,en,
Rasta Barbie (Remix),64kNRze29YqCFzFEpQCaHQ,76,6hIDPF658AhRbxr8HN7OeA,latin,0.829,0.676,7,-5.129,1,0.314,0.0417,0,0.275,0.646,90.879,Gigolo Y La Exce,es,
Looking For A New Love,64M7vSptOdMCuHwYzKuplj,37,3X4HmijjKdwwLonCrOOEAZ,r&b,0.936,0.432,2,-13.181,1,0.0546,0.116,0.00101,0.224,0.915,109.18,Jody Watley,en,
Crazy in Love - Electro Swing Version,64mmB4Jx8eI4tCSDhypE41,50,5M7xLCQTYJL0lbKIrUn3a4,edm,0.612,0.719,7,-6.451,1,0.287,0.542,7.76E-06,0.0424,0.893,201.978,Swing Republic,en,
I Bet My Life - Live From Spotify London,64ndFagAiHD7qHiGWRyitC,1,5NTm3injIRkUMROsZr3C2O,latin,0.496,0.545,7,-7.835,1,0.0444,0.534,5.00E-05,0.693,0.356,117.266,Imagine Dragons,en,
One,64Ret7Tf2M8pDE4aqbW2tX,14,1NIX36ZFWEtgXSbSNghoue,rock,0.444,0.703,7,-9.443,1,0.0641,0.00112,0.0761,0.127,0.419,106.228,Metallica,en,
It's Still Rock and Roll to Me,64UioB4Nmwgn2f4cbIpAkl,66,5BygwTQ3OrbiwVsQhXFHMz,rock,0.752,0.684,0,-7.599,1,0.15,0.0994,0,0.0897,0.539,141.075,Billy Joel,en,
Mind Playing Tricks on Me,64uU86Hl4Hy0ZpFAsA5oZd,36,0C2zyPdlkbWHrwVg9gqNdU,rap,0.884,0.358,10,-17.725,0,0.25,0.244,0,0.116,0.483,94.019,Geto Boys,en,
REDLIGHT - Holy Goof Remix,64UWzgxsySsNSu4LUqpJA3,50,37i9dQZF1DX2VvACCrgjrt,edm,0.689,0.924,0,-4.242,1,0.26,0.0121,5.95E-05,0.605,0.686,129.987,NGHTMRE,en,
Asi Son Mis Dias,64VJ37v2qFkTSuE14xFzzN,0,5fWgI0IJ1el5NB1sZ0Egsx,latin,0.688,0.472,10,-9.022,0,0.0458,0.0155,0.0898,0.245,0.489,79.466,Control Machete,es,
If I Lose Myself - Alesso vs OneRepublic,64VzxgaIpjB52YUtsF9St7,55,53Ga3Xt9fumdJfhNNSBvzU,edm,0.518,0.829,2,-3.322,1,0.0414,0.198,5.57E-06,0.13,0.149,125.991,OneRepublic,en,
Heaven Is Here,64WGFpBr68nqhKHahymiyZ,29,37i9dQZF1DWUUPO0Sbx2CM,pop,0.591,0.792,2,-6.823,1,0.0369,6.90E-04,0.00967,0.0687,0.234,117.99,Influencers Worship,en,
Feenin',64yBYBrJLWlGqDlGGHCfAL,0,79xd4wnVuKZK4rJMsL2wPa,r&b,0.675,0.612,5,-10.853,0,0.0651,0.168,0,0.943,0.593,121.702,Jodeci,en,
21 Guns,64yrDBpcdwEdNY9loyEGbX,75,6jAPdgY9XmxC9cgkXAVmVv,pop,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,Green Day,en,
Tu Eres Ajena,64zjvItFmkY8Q96tcmGQ6n,61,37i9dQZF1DWYey22ryYM8U,latin,0.919,0.579,0,-7.338,0,0.059,0.226,2.88E-04,0.0776,0.941,130.205,Frank Reyes,es,
X2UO,655ph5p7eDKMQwbdoQkQHk,21,0JmBB9HfrzDiZoPVRdv8ns,r&b,0.417,0.475,9,-8.414,0,0.184,0.0688,0,0.095,0.338,84.334,Honors,en,
El Beso,655SkamVNObMDXtoN84O4Q,54,0k2IDDkcVyIpIgE6d1woDM,latin,0.731,0.881,2,-4.318,1,0.136,0.0959,7.92E-06,0.172,0.612,103.129,Mon Laferte,es,
Forever (feat. Courtney JenaÃ©) - Original Mix,656peCkJJuXRcBDituSWck,0,49EXQVXh5k1t8SOhmUeyU7,edm,0.671,0.964,7,-2.63,0,0.12,0.00864,0.0795,0.48,0.352,128.042,Blasterjaxx,en,
Besame,656wIOnR8PkaTASJAjd1pH,0,6ltss0ThreZ3uIMn5mr4Tm,rap,0.697,0.72,6,-4.284,1,0.048,0.209,0,0.0941,0.336,129.98,Bhavi,es,
Dear Life - Bassjackers Remix,659GvtusWLsVpexFw4Jc3E,19,0o5gKmuET7F3lQnpFxvPO8,edm,0.649,0.976,1,-3.147,0,0.217,0.00153,0.225,0.383,0.153,128.042,Dannic,en,
Call Me Over,65AuuSC0parBq0hAFyA22v,43,37i9dQZF1DX0AMssoUKCz7,latin,0.834,0.65,3,-4.705,0,0.0381,0.169,0,0.0308,0.509,105.023,Dusky Grey,en,
Stay With Me,65Bynqyt59f3fojjs1Uo41,68,69yb02k0ZOmukYaxJXwp76,pop,0.695,0.695,2,-6.612,1,0.0706,0.489,1.90E-04,0.131,0.468,100.021,ayokay,en,
Same Beef,65c6VCikt7f5sAS1heoYQC,64,37i9dQZF1DWTqYqGLu7kTX,rap,0.779,0.854,9,-4.958,1,0.219,0.0462,0,0.21,0.379,91.992,Bohemia,id,
Hypnotised,65c7ThLCjdleiLILiri41Z,43,6OaTudLqBEuTyUMPxRNpZc,pop,0.661,0.515,2,-9.39,0,0.0806,0.166,0.0679,0.125,0.727,185.132,Franc Moody,en,
Independent (feat. Lil' Boosie and Lil' Phat),65D95SmygxGCQGiI64eaZf,55,37i9dQZF1DWUFmyho2wkQU,rap,0.725,0.431,1,-5.988,0,0.0707,0.00113,0,0.14,0.199,174.083,Webbie,en,
All I Want (feat. Cameron Dallas),65elkRvvAVBuQupIVoZfn3,52,7ccXu2NL5YPa7PVgnQxR1j,r&b,0.777,0.67,11,-6.59,1,0.0484,0.177,0,0.247,0.946,127.961,Daniel Skye,en,
25 or 6 to 4,65eRcjlStTnk8opG5eIQ8Z,39,6TeyryiZ2UEf3CbLXyztFA,rock,0.612,0.869,7,-9.866,1,0.0515,0.241,0.0367,0.0858,0.771,147.502,Chicago,en,
Rewrite The Stars,65fpYBrI8o2cfrwf2US4gq,77,7ENISpOJhocpMJVcGb0qcT,r&b,0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,Zac Efron,en,
Obsesion,65H6t1WQBim6q93yM8fEwn,73,31hG19URdBvLEpQWKFYfdD,latin,0.804,0.56,1,-6.912,0,0.0397,0.416,0,0.0608,0.768,133.682,Aventura,es,
Never Gonna Let You Go,65Hr0W5AvzhUlIlJvvJS9M,32,7en9i0JMyJlRFX4r4XrXXx,r&b,0.669,0.451,8,-7.263,0,0.0273,0.657,0,0.277,0.425,111.934,Tamia,en,
Save The World,65hRZOQkVjmBdusz1N7aOv,67,23swqzpOZwW1NhPiZ7iyFI,pop,0.507,0.665,0,-7.598,1,0.0474,0.0144,0,0.0759,0.4,126.879,Swedish House Mafia,en,
Pegao,65HT0L2eAtvbH56XrJqPbf,75,37i9dQZF1DX1QnNyJOBQBv,latin,0.73,0.725,0,-6.446,1,0.0689,0.0787,0,0.544,0.571,95.061,CNCO,es,
Gangsta Nation,65iyI1iybyv5ecsfBHSdUf,66,206vi9Q0p3juAU73flxPsz,rap,0.843,0.7,9,-3.249,0,0.26,0.127,0,0.876,0.675,95.05,Westside Connection,en,
The Look Of Love,65kBozpV0xk8bAcWkv6f2P,42,5fWgI0IJ1el5NB1sZ0Egsx,latin,0.615,0.557,2,-10.852,1,0.167,0.0562,0,0.0821,0.41,172.062,Sr Pablo,es,
Who You Are,65lIGCfW59BxcEJnnIOCq3,55,5FhhmunkvwTAsGaiXpRHkJ,edm,0.534,0.667,9,-3.91,1,0.0336,0.0233,7.30E-06,0.261,0.215,136.043,Jessie J,en,
shut up,65mPCrY32YMQlBnmWVrKNa,68,5TDtuKDbOhrfW7C58XnriZ,r&b,0.821,0.448,9,-4.33,1,0.0468,0.296,3.26E-06,0.0683,0.45,105.006,Greyson Chance,en,
Hurricane - Arty Remix,65n4DkUhKUO4tECIabKwy1,61,5EgzhnSirHRvu1AqlFLllv,edm,0.438,0.856,0,-4.158,1,0.0584,0.0268,6.27E-06,0.375,0.49,127.991,Halsey,en,
Another Day,65N5mnAk0WOubXkCryAxEe,51,0jilq2XZP9F2fwzp2k6iXK,rock,0.702,0.634,3,-4.996,1,0.0418,0.163,0,0.288,0.897,135.552,Jamie Lidell,en,
Uptown Funk - Radio Edit,65NgsMieGd6ffCTIYfEo7w,43,0SqaMfNsngZCpPw0UuelA7,latin,0.854,0.65,0,-5.339,1,0.105,0.00794,3.43E-05,0.0692,0.916,115.001,Mark Ronson,en,
Flutes,65NKfdLTAnL8ubOho5jCXA,49,31R7Gd07KsDafqJEeL4Hqr,pop,0.69,0.716,10,-6.375,0,0.0322,0.0374,0.00276,0.093,0.335,118.005,Hot Chip,en,
Pop It,65NkUtHuWTLo7Z3oDHQ6qu,37,5DyJsJZOpMJh34WvUrQzMV,rap,0.913,0.449,10,-9.439,1,0.0794,0.183,1.23E-05,0.0861,0.0865,97.527,Tyga,en,
'39 - 2011 Mix,65NTcXUtOb27NHKQ4fAcw0,60,3e6gYPyrTbaB8BWgSHCt5j,rock,0.524,0.571,8,-9.686,1,0.0273,0.0271,0,0.111,0.373,101.626,Queen,en,
Psycho (feat. Ty Dolla $ign),65NwOZqoXny4JxqAPlfxRF,9,1Sc7bobknESH7SXQcnmoX5,r&b,0.74,0.558,8,-8.115,1,0.102,0.566,0,0.112,0.421,140.057,Post Malone,en,
Tapping Out,65nxwwEt3wwNv5hFqUQWph,50,37i9dQZF1DWWJOmJ7nRx0C,rock,0.449,0.973,7,-4.609,1,0.184,0.0162,1.63E-06,0.0828,0.366,195.97,Issues,en,
Sleeping Child - 2014 Remastered Version,65PbE3qfKElGTcweQMmbzf,40,22XKr7O6bzSA5bHiwRCPNK,rock,0.744,0.51,2,-11.366,1,0.0248,0.0736,0,0.063,0.904,92.939,Michael Learns To Rock,en,
Animals - Gryffin Remix,65Pt6tIzWyovMiWAAQPf37,1,3YdAwfgQLMS4AN2WjRfRlb,latin,0.553,0.835,4,-6.141,0,0.0356,0.0198,5.81E-04,0.0757,0.528,100.984,Maroon 5,en,
Somebody to Love,65PXViRNbmck0eXI0qhB2G,37,37i9dQZF1DX56crgoe4TG3,r&b,0.585,0.428,9,-8.077,1,0.0276,0.00561,0,0.0703,0.222,127.069,Branches,en,
"La Plata (Los Ãngeles Azules Remix) (Feat. Los Ãngeles Azules, Lalo Ebratt)",65qnIZCLVTYdnNxWMJQ3kj,51,37i9dQZF1DWYey22ryYM8U,latin,0.719,0.665,11,-5.409,0,0.0492,0.0727,0,0.33,0.906,84.001,Juanes,es,
Clique,65rRB2mspD309xE6YimZTl,64,0275i1VNfBnsNbPl0QIBpG,rap,0.66,0.539,9,-5.947,0,0.324,0.0534,0,0.222,0.307,109.318,Kanye West,en,
Not Today - Remix,65RTyZesurf9xxf7FZVL1u,43,37i9dQZF1DWUUPO0Sbx2CM,pop,0.617,0.833,6,-4.476,0,0.0449,0.0919,0,0.385,0.43,109.995,Hillsong UNITED,en,
Nostalgic,65SjaqhfKeFhmXprzlzyn4,69,16RNbqnNCCLlBJti7JU5nc,pop,0.691,0.538,0,-9.952,1,0.103,0.246,0.163,0.178,0.329,99.972,A R I Z O N A,en,
Could Be Fun,65vbAXYhz1L3pa0SRxw9Tw,46,5vIdb67lQcdFwoVkE4UMep,pop,0.849,0.49,11,-9.558,1,0.0445,0.0256,5.90E-04,0.738,0.503,118.011,Banana Club,en,
Sound & Color,65wx71brAmEQz66GXXF8gI,9,37i9dQZF1DWTHM4kX49UKs,pop,0.547,0.43,2,-7.393,1,0.0667,0.848,0.613,0.0825,0.175,114.729,Alabama Shakes,en,
Narcissistic Cannibal (feat. Skrillex & Kill the Noise),65XY6Cx0263J5BPnY8mPyE,60,64BvJcehegyvhqQtV82Ddz,rock,0.519,0.892,11,-5.285,0,0.113,4.56E-04,5.25E-04,0.572,0.559,174.027,Korn,en,
Good Love,65yj943cpxnMmgwe2YEZag,2,5jROYSZSL7cO0jGAqkPx7C,pop,0.666,0.574,4,-8.831,0,0.0318,0.312,0.598,0.111,0.334,95.005,Zola Blood,en,
Who I Am,65YX6qx31L6SOQlrSMGYeM,49,10FCW9lj0NdeoYI5VVvVtY,pop,0.636,0.763,4,-5.588,1,0.035,0.0773,2.81E-05,0.174,0.756,107.256,Nick Jonas & The Administration,en,
Her Favorite Song,65Zm64XaqNj1pXGAS6Z4hs,0,78RRvktrPMSqAoCI21mNOe,r&b,0.615,0.921,10,-5.118,0,0.227,0.0261,1.95E-06,0.0982,0.59,87.236,Mayer Hawthorne,en,
"Fuego (with Sean Paul & Anitta, feat. Tainy)",660eekzsNZ7sdATvfIsAkR,74,4csIMGPI3aGo3Xy7WG8jBi,latin,0.819,0.859,8,-6.264,1,0.224,0.0244,0,0.0916,0.612,104.906,DJ Snake,en,
Train Kept a Rollin',664NjRsLgSJtqX8VM0Ghh1,50,6TeyryiZ2UEf3CbLXyztFA,rock,0.359,0.854,11,-9.799,0,0.0418,0.00194,0.00767,0.841,0.472,99.414,Aerosmith,en,
We Belong,665Jxlgi1HamPKbW1vwzx4,66,65HtIbyFkaQPflCa4oW8KO,pop,0.706,0.322,5,-14.108,1,0.0467,0.528,2.37E-06,0.576,0.305,135.154,Pat Benatar,en,
Let Me Hold You,666NLsbWOUP3Lo0Ji5U0FS,47,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,0.816,0.675,6,-8.23,1,0.198,0.0864,1.43E-04,0.0793,0.615,151.444,Bow Wow,en,
Shaclackclack the Puppet,668ZoYvHRo8mMKmgLlBVXk,1,16iNEskDatG5KbDV16F6LR,r&b,0.818,0.172,10,-11.112,0,0.346,0.14,0.00183,0.0952,0.422,148.153,Jordan Rakei,en,
Surrender,669cOBjpY4Y5O98Nmk6139,48,5BygwTQ3OrbiwVsQhXFHMz,rock,0.524,0.953,0,-7.097,1,0.0416,0.00757,5.02E-06,0.771,0.869,133.828,Cheap Trick,en,
Heavy Is the Head,66afTtzrwCnkeUvoZsWqHX,1,56dbowk1V5ycS5jW7DSvi5,rock,0.403,0.926,8,-3.171,1,0.0527,3.72E-04,0.00355,0.0844,0.736,171.066,Zac Brown Band,en,
Po Pimp,66AMCAjrOk7c957i3ej06f,51,3R5c1OfJY7Rzl3p28pzGtL,rap,0.81,0.428,0,-14.248,1,0.272,0.0623,0,0.116,0.649,142.075,Do Or Die,en,
Scars To Your Beautiful - NOTD Remix,66Aow5bwWqa9ND3rFilJ6I,39,6gHk5RFrnALbDNJdaXKivi,edm,0.68,0.805,0,-4.917,1,0.0449,0.0141,1.32E-06,0.144,0.185,102.001,Alessia Cara,en,
24H,66BJaWvpA3jvXpM5Hjwzz1,69,37i9dQZF1DXde9tuMHuIsj,rap,0.939,0.686,8,-5.744,1,0.236,0.702,5.47E-04,0.114,0.691,96.99,Kidd Keo,es,
Flames,66BjcDhhwWCcQIBxHMpKXh,68,5TiiHps0hNCyQ6ijVkNZQs,pop,0.631,0.649,5,-5.892,0,0.0385,0.0817,3.80E-06,0.0934,0.421,93.95,David Guetta,en,
Tell It Like It Is,66BjgQodHebiX5QGpBAjyQ,52,1S7BckuYIkEazeNKOSM0uA,r&b,0.542,0.461,2,-7.071,0,0.0286,0.465,0,0.177,0.629,94.214,Aaron Neville,en,
Jezebel,66BlLSG6ImOYNPttwSw3Wl,39,3X4HmijjKdwwLonCrOOEAZ,r&b,0.579,0.228,2,-12.422,0,0.0291,0.788,8.35E-05,0.12,0.184,92.439,Sade,en,
Bang Bang,66FltlEV09mPJYAyfYm8De,78,37i9dQZF1DX0XUsuxWHRQd,rap,0.657,0.522,10,-7.632,1,0.397,0.156,0,0.0811,0.442,179.687,YNW Melly,en,
Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,66LhCsc06aTa2Ig7iYPDSP,58,6gUFdcGzKAHyDXY9TKC6cP,rock,0.631,0.597,4,-7.382,0,0.026,0.379,0.00273,0.146,0.665,107.26,Stevie Nicks,en,
Rebel Rebel - 1999 Remaster,66lOpKgTyFjOrac4S1s94g,22,37i9dQZF1DWXRqgorJj26U,rock,0.676,0.92,9,-7.96,1,0.0435,0.00101,8.65E-06,0.248,0.624,126.341,David Bowie,en,
Dreams,66MGk6BwVMx5O1TJqDAX4Y,54,3pS63EDS40FVGYL41zAcU4,latin,0.521,0.55,1,-6.222,1,0.0709,0.0029,0.171,0.0955,0.0391,184.018,ZHU,en,
Journey - Radio Mix,66MrwENuBlVccH7t848vjD,48,37i9dQZF1DX0AMssoUKCz7,latin,0.502,0.437,0,-17.997,1,0.0482,0.318,0.106,0.0916,0.407,123.913,BUNT.,en,
"Shut Up (feat. Duece Poppito of 24 Karatz, Trina, & Co of Tre +)",66MsAs4nVj68t6va1lygIm,33,4lcyWQDOzPfcbZrcBI3FOW,rap,0.792,0.733,11,-5.71,0,0.389,0.00676,0,0.29,0.653,144.857,Trick Daddy,en,
Te Echo De Menos,66OeFWKIn9UCNCu3nOGx5e,63,7xWuNevFBmwnFEg6wzdCc7,latin,0.756,0.816,6,-5.521,1,0.0488,0.222,0,0.0943,0.623,90.964,Marko Silva,es,
Tacos Altos,66pK7thQ0yw1xlqw8AQSlw,62,37i9dQZF1DX0JcH25923HT,rap,0.837,0.562,4,-6.142,0,0.248,0.221,0,0.118,0.204,139.931,Farruko,es,
Growin' Up In the Hood,66PMGMD21uPKg1ltfAHPGv,33,0VVH2Nzj6kBVGK3WIUQMAw,rap,0.858,0.657,2,-11.2,1,0.269,0.0945,0,0.258,0.622,89.988,Compton's Most Wanted,en,
Los Malaventurados No Lloran,66PRDvzBHhbcdbc4T4mrZY,67,2bOjjgN1S3Gqd8vSMyafvJ,rock,0.488,0.897,8,-6.503,1,0.114,0.00904,5.91E-05,0.311,0.814,172.054,PXNDX,es,
Old Friends,66q3yNMEO2tOsiFny1IPQW,60,37i9dQZF1DWTHM4kX49UKs,pop,0.488,0.555,4,-7.315,1,0.0398,0.41,0,0.494,0.375,147.88,Pinegrove,en,
Unwell,66s45uMhk7Y4z0xUgESdm3,62,0VS9w0NY4KXfLORkhY81s8,rock,0.442,0.793,9,-5.152,1,0.0347,0.0456,0,0.328,0.437,80.985,Matchbox Twenty,en,
Speak Easy,66sCCqeaxSiDbIdewAx6JX,3,744VClUYfFnZCDPcOUkg5G,pop,0.496,0.85,11,-6.341,0,0.0405,0.36,0.00402,0.139,0.143,82.512,Mansionair,en,
I Got Eyes,66SfFlsxFNT1NI6PZDN9oy,49,6mXh8CUBMBsBUu88a4eAQV,pop,0.732,0.819,7,-5.451,1,0.042,0.0671,0,0.13,0.793,105.046,John De Sohn,en,
"The More You Live, The More You Love",66SwvP22z8kCBHYUFxppNv,43,2nRWtTI9a2LWjJ9Wy3JZs5,pop,0.612,0.845,11,-5.565,0,0.0352,0.00224,0.00168,0.582,0.769,139.514,A Flock Of Seagulls,en,
Crank That (Soulja Boy),66TRwr5uJwPt15mfFkzhbi,76,37i9dQZF1DWUFmyho2wkQU,rap,0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,Soulja Boy,en,
What Is Hip?,66TSoVnJ1P9Tyok03zUlTr,52,1S7BckuYIkEazeNKOSM0uA,r&b,0.666,0.733,9,-5.884,1,0.0563,0.138,3.49E-04,0.0892,0.597,101.858,Tower Of Power,en,
Till The End,66urf1ZXFy4qVKdNqcdbaZ,61,37i9dQZF1DWTIuAboZgTMf,rap,0.587,0.726,1,-6.263,1,0.214,0.216,0,0.0868,0.248,151.882,Logic,en,
Pyramania,66w1iMtSQUJz5dsqJx4QPS,34,7GhTpb4eOp6403Bmgqz3db,rock,0.84,0.625,7,-9.301,1,0.0627,0.0347,1.85E-05,0.109,0.669,139.344,The Alan Parsons Project,en,
My Favorite Part,66wkCYWlXzSTQAfnsPBptt,74,16iNEskDatG5KbDV16F6LR,r&b,0.861,0.33,6,-7.194,1,0.0526,0.627,1.93E-06,0.14,0.718,95.016,Mac Miller,en,
Strange Direction,66Wrh0XOTSV49oNZThsXe2,30,3Ho3iO0iJykgEQNbjB2sic,rock,0.62,0.73,2,-7.625,1,0.209,0.0101,4.76E-05,0.624,0.523,96.01,Brothers Page,en,
Red Lights,66xHLqlEzRamQdzlUouQt0,42,2a5i2ZtEXGKwVGL16J8N0p,pop,0.441,0.539,8,-8.294,1,0.0279,0.00735,0.453,0.652,0.312,93.971,Maximum Love,en,
Alien,66YYA7oZODDy61bE03UoK0,0,5CK0fshHcik1vWyeCc0zat,r&b,0.478,0.709,8,-5.494,1,0.166,0.0333,0,0.108,0.317,108.16,Rim'K,fr,
Crossroads,66z8EZXSd2VKGHlHX9DZSx,59,37i9dQZF1DWWQRwui0ExPn,rap,0.44,0.291,5,-17.171,0,0.0473,0.812,0.831,0.898,0.0783,170.085,Hanz,NA,
I Wanna Be Your Dog,672N8DGGTOLCOgWe0koX5g,61,0jilq2XZP9F2fwzp2k6iXK,rock,0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,The Stooges,en,
Sola,675w3ACw5xZR3ODhUJlEVN,66,2hTs6GuPwhmg4ApNqxWXLE,latin,0.704,0.706,11,-5.233,0,0.111,0.483,0,0.0965,0.856,92.965,Manuel Turizo,es,
Sometimes I Wonder,678xbt4SczRRWLa5GJFe6J,10,2YPP7fiYu5pIcp2yyHvw4A,r&b,0.36,0.568,2,-5.316,0,0.0895,0.0247,0,0.0671,0.17,78.158,Darius Rucker,en,
We Roll Deep,679RG1vQ3m1liChyglObX9,44,62spXXfUxBed8nbd5xvH2O,rap,0.742,0.878,1,-7.1,1,0.252,0.191,0,0.088,0.789,83.691,The Conscious Daughters,en,
Turn Down for What,67awxiNHNyjMXhVgsHuIrs,72,0SqaMfNsngZCpPw0UuelA7,latin,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,DJ Snake,en,
Yo Te Quiero,67bG5H7iT26q8ADWsfVWQM,16,0si5tw70PIgPkY1Eva6V8f,latin,0.819,0.677,3,-6.023,0,0.268,0.575,0,0.159,0.765,93.991,Wisin & Yandel,es,
Sweaters,67BSKlgTnOM6T3urm8qsWp,49,5qFXOOxrQVyS4UCq3UilZN,pop,0.727,0.75,6,-6.223,1,0.0322,0.225,0,0.101,0.754,121.958,Blanks,en,
Tease,67d8DiMwQJLwPRdKhVjmS4,35,21nxmipQe5xtXoHHPaYfnY,pop,0.68,0.804,7,-5.076,1,0.0288,0.155,0.00331,0.275,0.623,130.073,Ralph,en,
Draco,67dyMPOUsbZ9Yg06PnfAAh,9,3jPkaExIWXQWklcmmF5180,rap,0.804,0.456,8,-7.44,1,0.0468,6.68E-04,0,0.31,0.165,130.014,Future,en,
Tell Em,67eSn1vaBoNuv0OwOrja7L,43,57sYMLFXGD4ZqizzcMD7lz,rap,0.527,0.633,6,-7.509,1,0.17,0.00956,0,0.624,0.301,91.129,Rich Homie Quan,en,
Hurts So Good,67eX1ovaHyVPUinMHeUtIM,69,37i9dQZF1DXdOEFt9ZX0dh,rock,0.785,0.737,9,-5.306,1,0.0363,0.0421,9.93E-05,0.108,0.971,125.447,John Mellencamp,en,
Blow Away - 2004 Mix,67F9MFQj4YZG2i0V0HCMUs,48,0KNLLunbFh9XgitPMOGmQg,rock,0.643,0.633,2,-8.788,1,0.0316,0.303,0,0.119,0.228,115.246,George Harrison,en,
GMT Master,67frY4XkQx4nHlQh0tlul9,16,1qXg9ck25tBRxeXsj8mbDG,rap,0.739,0.863,10,-4.902,0,0.199,0.048,3.43E-04,0.0575,0.415,95.027,AchtVier,de,
Toda,67GuJrAVnnEUf9P9tOip2H,0,37DFLy7lqF3qiR99Ss2ZGR,rap,0.563,0.499,5,-7.849,0,0.114,0.407,1.10E-06,0.108,0.362,106.591,Alex Rose,es,
"Rasputin - 7"" Version",67hbP9PFQZrb4XZc3TzB0s,59,6jAPdgY9XmxC9cgkXAVmVv,pop,0.694,0.719,6,-12.734,0,0.048,0.47,0.00121,0.44,0.972,126.212,Boney M.,en,
I Like,67j0ZucyzdfMGWLe2kh6Ze,49,4mciQwEuqaUMwIWKcDMFW0,r&b,0.441,0.832,8,-14.396,1,0.064,0.0218,1.23E-05,0.2,0.6,103.765,Guy,en,
Hustle,67jrhonxy8Bgdqs3BxeHZb,60,5joQabz9ys3XPGbSx5CaKv,rap,0.792,0.629,11,-7.612,0,0.317,0.255,0,0.055,0.382,119.987,Billy Marchiafava,en,
"No Se De Ella ""My Space""",67L03LeXeZ73X7opELnh5P,60,0si5tw70PIgPkY1Eva6V8f,latin,0.817,0.667,9,-9.182,0,0.092,0.244,0.0122,0.258,0.776,88.011,Don Omar,es,
Say Something - Zac Samuel Remix,67lnQ6r4oWKZcM8VxSwHq2,6,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,0.697,0.676,7,-6.134,1,0.0412,0.0101,2.66E-06,0.141,0.707,119.988,Karen Harding,en,
AMG,67m9pQTDkmKFdmqgi1E6YO,0,5GA8GDo7RQC3JEanT81B3g,rap,0.672,0.525,11,-8.253,0,0.398,0.151,0,0.268,0.433,132.654,Fler,de,
Tonight's Da Night,67mtN6BlsJR0LVyzvNZnGt,62,4IG024zoaGMurhTFBkMAv9,rap,0.697,0.687,6,-11.111,1,0.379,0.26,4.80E-05,0.403,0.866,90.247,Redman,en,
You Know How We Do It,67ncYmW29pNJJY2yXuLPwT,60,5yGuoOwRQF3o8NVRRlvCj7,rap,0.743,0.652,10,-6.269,0,0.0342,0.0231,0.00388,0.0851,0.544,92.876,Ice Cube,en,
No Soy Yo,67OKX8DNYygddabwIjExsp,66,37i9dQZF1DWVskFRGurTfg,latin,0.751,0.82,2,-4.493,0,0.125,0.0811,2.83E-04,0.155,0.909,192.077,Emilia,es,
Goodbye Stranger - 2010 Remastered,67oyFnjJnn78fZP9KjeZx0,65,76lrxCrKrGDkDDf3SVPnl3,rock,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,Supertramp,en,
Do What U Gotta Do,67ri2FYvHV64JSQTHN98iy,23,78RRvktrPMSqAoCI21mNOe,r&b,0.787,0.39,10,-5.431,0,0.147,0.185,0,0.156,0.635,86.985,Angie Stone,en,
Cold as Stone - Kaskade's Sunsoaked Mix,67rvuV6oRGppOyXZk9OUrs,39,5EgzhnSirHRvu1AqlFLllv,edm,0.466,0.585,4,-5.347,0,0.0432,0.288,0,0.212,0.289,126.054,Kaskade,en,
American Girl,67SMaSkF6rOBiTkwLCMUIW,0,29dTrOurPDrMcrnio2q6hZ,rock,0.543,0.796,2,-5.994,1,0.0354,0.339,4.20E-05,0.469,0.714,114.515,Tom Petty and the Heartbreakers,en,
Whatcha Say,67T6l4q3zVjC5nZZPXByU8,66,2KyjkYsSsC1UR75b0m98vd,pop,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,Jason Derulo,en,
Love Me Like You - TYE Remix,67uQCds7ugUZn3TZUhc5dB,39,37i9dQZF1DWUUPO0Sbx2CM,pop,0.399,0.762,1,-5.953,1,0.124,0.0345,7.41E-05,0.146,0.403,177.774,The Young Escape,en,
Flaws,67wABU4SjBlnDHB0KiU3HL,51,6jAPdgY9XmxC9cgkXAVmVv,pop,0.57,0.657,8,-6.987,1,0.0356,0.405,1.86E-06,0.0723,0.41,144.247,Bastille,en,
